pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
5213ad567575f1f7,comb_013,during_training,in-trades,44abfc3df11c971f8cdb3d6532be101f0e8769bd1788883048759b2ccaa5c1ba,6359.46,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/44abfc3df11c971f8cdb3d6532be101f0e8769bd1788883048759b2ccaa5c1ba/output
5213ad567575f1f7,comb_113,pre_training,pre-xgbod,f603ba755e0f44c013e6dbdaafceb504ae73eec5f7cc4b93bf6662a212e22b49,0.00,failure,cache/5213ad567575f1f7/038987b28018d7a140fd9ac3b4714da128ff99d402e23324b89eedf88ef3710e/output
5213ad567575f1f7,comb_014,post_training,fine pruning,c64ceccf1d771571a2f225b04d5f93ec310ec08c1e8c23fb12b3bf921ff9a34b,37.69,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/c64ceccf1d771571a2f225b04d5f93ec310ec08c1e8c23fb12b3bf921ff9a34b/output
5213ad567575f1f7,comb_012,post_training,fine pruning,1bda5679ee67ea3c377f0274cb20233db1aba28d7bbe2426b2092e75d34262c7,37.91,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/1bda5679ee67ea3c377f0274cb20233db1aba28d7bbe2426b2092e75d34262c7/output
5213ad567575f1f7,comb_035,pre_training,pre-xgbod,0322ff8f04d9c7e56a3218c63599ff23b77289d65affa40b519621344b6c67ec,0.00,failure,cache/5213ad567575f1f7/04c97013f425fca6f1fa67199e1a3f8f91e419102f8ed91cc6de062a3a7381bb/output
5213ad567575f1f7,comb_085,pre_training,pre-xgbod,4383a4d6f662dd556be2baf9a1390afaa8ed52fda23cf57df1f8b21121f00eb1,0.00,failure,cache/5213ad567575f1f7/18458e488ec018320b95c029f9623173e21f4f83cc94b202fb7ff87d3016b8f6/output
5213ad567575f1f7,comb_047,during_training,in-trades,b04c13211a916490bf65fa8256ac0cd65e5581c4f24966b7268eb71034406657,7091.55,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/b04c13211a916490bf65fa8256ac0cd65e5581c4f24966b7268eb71034406657/output
5213ad567575f1f7,comb_046,post_training,fine pruning,f2e65640638c54d89f2a7eb5391fcd4d891bbf4a81f94af31e55a359261cf595,34.64,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f2e65640638c54d89f2a7eb5391fcd4d891bbf4a81f94af31e55a359261cf595/output
5213ad567575f1f7,comb_044,post_training,fine pruning,7b068f286eceed84b0567039f82f89af3f9b889048b84cc72b5b6e2bb7bbd7f6,35.42,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/7b068f286eceed84b0567039f82f89af3f9b889048b84cc72b5b6e2bb7bbd7f6/output
5213ad567575f1f7,comb_013,post_training,post_dp,feac64082e42140d187325b2f2fdd4cc4293e20d6771b32b24b0f43dc5e2681c,1643.00,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/feac64082e42140d187325b2f2fdd4cc4293e20d6771b32b24b0f43dc5e2681c/output
5213ad567575f1f7,comb_015,post_training,post_dp,bd3128594097ef06ec3b8fae2d52937c4fa473de6b2ba92179c37c59f7560765,1654.52,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/bd3128594097ef06ec3b8fae2d52937c4fa473de6b2ba92179c37c59f7560765/output
5213ad567575f1f7,comb_015,post_training,fine pruning,5921d09471973774084fc9f1f7ccb479eab34712cada8c3b45acb05cf19c3b88,34.82,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/5921d09471973774084fc9f1f7ccb479eab34712cada8c3b45acb05cf19c3b88/output
5213ad567575f1f7,comb_014,post_training,post_dp,f35ff6de7888def8a8c598857274b22be4573222426ba348dfb17f731636af6d,1714.41,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f35ff6de7888def8a8c598857274b22be4573222426ba348dfb17f731636af6d/output
5213ad567575f1f7,comb_046,post_training,post_dp,24a421e0c76c93bc63ec6f0ffadaa8a7a0cb1137e563d48957661ad471b3192d,1130.55,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/24a421e0c76c93bc63ec6f0ffadaa8a7a0cb1137e563d48957661ad471b3192d/output
5213ad567575f1f7,comb_047,post_training,post_dp,5a1735cc5c87aff389758b2432d5310831153100e57b1b40e159e3e71e1fa871,1180.53,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/5a1735cc5c87aff389758b2432d5310831153100e57b1b40e159e3e71e1fa871/output
5213ad567575f1f7,comb_045,post_training,post_dp,84e4c96749a1e2903692e3230214f6f296ba663fb9a81327f90517fe2b516f25,1180.80,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/84e4c96749a1e2903692e3230214f6f296ba663fb9a81327f90517fe2b516f25/output
5213ad567575f1f7,comb_047,post_training,fine pruning,f9cf8fb4d993ee19246aebbb4e8cbf3e9df22bf9f97240e95ac549e4823b7f42,8.37,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f9cf8fb4d993ee19246aebbb4e8cbf3e9df22bf9f97240e95ac549e4823b7f42/output
5213ad567575f1f7,comb_065,during_training,in_noop,2a95f38c1d8f9205e39d777b7e0433c51228e8e2b76fae44c4a5a024f24dca11,5536.08,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/2a95f38c1d8f9205e39d777b7e0433c51228e8e2b76fae44c4a5a024f24dca11/output
5213ad567575f1f7,comb_066,during_training,in_noop,8d18d6adac0159b97c211482b7e8ed5fa058b57fee87c0507e8101a546fec144,5538.61,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/8d18d6adac0159b97c211482b7e8ed5fa058b57fee87c0507e8101a546fec144/output
5213ad567575f1f7,comb_064,post_training,fine pruning,7d533d4d61aa50ec8969f76e82584b61e572cb5b8a529e91c7db47ffd059808b,33.50,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/7d533d4d61aa50ec8969f76e82584b61e572cb5b8a529e91c7db47ffd059808b/output
5213ad567575f1f7,comb_066,post_training,fine pruning,e8333045bda0b2c407e0fb2c6eebff92fe6d1a0ada0a20f1139b23e96d1def02,33.22,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/e8333045bda0b2c407e0fb2c6eebff92fe6d1a0ada0a20f1139b23e96d1def02/output
5213ad567575f1f7,comb_065,post_training,post_dp,a504f7b5401f83214f3ac9b6abf3e276b12d5f17448e62d9895d69064cc40ed5,511.23,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/a504f7b5401f83214f3ac9b6abf3e276b12d5f17448e62d9895d69064cc40ed5/output
5213ad567575f1f7,comb_072,pre_training,pre-xgbod,a2e715c5e1d2a1761898670e3c874114bc13403cffc43ffdba4a62ea3f927a20,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/34ef2896406378124b2110804787a3dbc3594e157e802af36d2b28dae5ea55ac/output
5213ad567575f1f7,comb_067,post_training,post_dp,32ddd5563e8d8afc6b8f24cb7995b445fd877e30163e68b35e012d218c874253,536.44,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/32ddd5563e8d8afc6b8f24cb7995b445fd877e30163e68b35e012d218c874253/output
5213ad567575f1f7,comb_066,post_training,post_dp,4cb98064cacf041caf82107c195cf0b6a18b5b2ea923eb845d493b0c0f14beaf,498.92,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/4cb98064cacf041caf82107c195cf0b6a18b5b2ea923eb845d493b0c0f14beaf/output
5213ad567575f1f7,comb_075,pre_training,pre-xgbod,ee3cd6b2daaeb0a0752b28662a6d87c4cf4558098e2958e584c59b3d0406cb15,0.00,failure,cache/5213ad567575f1f7/34ef2896406378124b2110804787a3dbc3594e157e802af36d2b28dae5ea55ac/output
5213ad567575f1f7,comb_067,post_training,fine pruning,cb25d92076b4b0cbb2c862b8aeb87ea645ee65dd91b915c9354ac97e14b50c64,29.94,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/cb25d92076b4b0cbb2c862b8aeb87ea645ee65dd91b915c9354ac97e14b50c64/output
5213ad567575f1f7,comb_122,pre_training,pre-xgbod,8c6e941ec41d5eaa28d986298b6de604c54530ec590e4a711b8f7b4a1322b985,0.00,failure,cache/5213ad567575f1f7/80fe22379723090603f698f9bbb5a667e13e6b1790ad6e6aee9478ed775600b7/output
5213ad567575f1f7,comb_094,pre_training,pre-xgbod,3707d37451da93cde197a837ea66adc521cedbb0e90e9169f593740625b17f7d,0.00,failure,cache/5213ad567575f1f7/6d8bbae73ae7dfadb7e17d609d5e39154c48ca5269feb3dd5f0d0bc52d0fd219/output
5213ad567575f1f7,comb_121,pre_training,pre-xgbod,78b11a03abf4843d15eee70a01d18edb3710df3d1ffdb578ab9970a1f9cee7e7,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/80fe22379723090603f698f9bbb5a667e13e6b1790ad6e6aee9478ed775600b7/output
5213ad567575f1f7,comb_093,pre_training,pre-xgbod,475fbeb62f5574e9d60b75c8f2dccf212fcb4262afd2116ea644ac4473f82750,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/6d8bbae73ae7dfadb7e17d609d5e39154c48ca5269feb3dd5f0d0bc52d0fd219/output
5213ad567575f1f7,comb_116,pre_training,pre-xgbod,f603ba755e0f44c013e6dbdaafceb504ae73eec5f7cc4b93bf6662a212e22b49,0.00,failure,cache/5213ad567575f1f7/038987b28018d7a140fd9ac3b4714da128ff99d402e23324b89eedf88ef3710e/output
5213ad567575f1f7,comb_036,pre_training,pre-xgbod,0322ff8f04d9c7e56a3218c63599ff23b77289d65affa40b519621344b6c67ec,0.00,failure,cache/5213ad567575f1f7/04c97013f425fca6f1fa67199e1a3f8f91e419102f8ed91cc6de062a3a7381bb/output
5213ad567575f1f7,comb_087,pre_training,pre-xgbod,4383a4d6f662dd556be2baf9a1390afaa8ed52fda23cf57df1f8b21121f00eb1,0.00,failure,cache/5213ad567575f1f7/18458e488ec018320b95c029f9623173e21f4f83cc94b202fb7ff87d3016b8f6/output
