pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
08e4b92f303f606c,comb_001,post_training,fine pruning,04018b725ddd45b6bec694cd827eff16b94f43bba1ebdebec0ae166a4ed6a9a5,4.74,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/04018b725ddd45b6bec694cd827eff16b94f43bba1ebdebec0ae166a4ed6a9a5/output
08e4b92f303f606c,comb_005,during_training,in_noop,53c1c16debcea1c6534212a4481633958fe14d2ce93b0aaa2450aa760c44176c,91.60,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/53c1c16debcea1c6534212a4481633958fe14d2ce93b0aaa2450aa760c44176c/output
08e4b92f303f606c,comb_005,post_training,fine pruning,eb63bfaa35e14396f3e54df550dbed4efee1b9eed79e6df8cba53ed91d02b577,3.58,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/eb63bfaa35e14396f3e54df550dbed4efee1b9eed79e6df8cba53ed91d02b577/output
08e4b92f303f606c,comb_006,during_training,trades,a9b9469d5ac3d0ccbb19c13a9f793d1bbdd567723ac22706819fc8be4cb11338,229.26,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/a9b9469d5ac3d0ccbb19c13a9f793d1bbdd567723ac22706819fc8be4cb11338/output
08e4b92f303f606c,comb_002,during_training,trades,e4ba75c9a6784c282862acc26d1a4c82d33e5529b94fcdb660de6578e14ca4b2,229.61,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/e4ba75c9a6784c282862acc26d1a4c82d33e5529b94fcdb660de6578e14ca4b2/output
08e4b92f303f606c,comb_000,during_training,in_noop,b70b8b723e36dbc4527d4211023f78c1fa19d03abae77de49c784fc1c569b06c,164.05,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/b70b8b723e36dbc4527d4211023f78c1fa19d03abae77de49c784fc1c569b06c/output
08e4b92f303f606c,comb_007,during_training,trades,a9b9469d5ac3d0ccbb19c13a9f793d1bbdd567723ac22706819fc8be4cb11338,222.05,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/a9b9469d5ac3d0ccbb19c13a9f793d1bbdd567723ac22706819fc8be4cb11338/output
08e4b92f303f606c,comb_003,during_training,trades,e4ba75c9a6784c282862acc26d1a4c82d33e5529b94fcdb660de6578e14ca4b2,218.53,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/e4ba75c9a6784c282862acc26d1a4c82d33e5529b94fcdb660de6578e14ca4b2/output
08e4b92f303f606c,comb_007,post_training,fine pruning,7c8068b3c1c1d784134ca82783e2c1f457865b0049a841591657e2094e7b3e39,4.48,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/7c8068b3c1c1d784134ca82783e2c1f457865b0049a841591657e2094e7b3e39/output
08e4b92f303f606c,comb_003,post_training,fine pruning,59dd3a205854b23d70c1e7839fed334abb42a3cc8ba66f7f3e099c524751943c,3.88,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/59dd3a205854b23d70c1e7839fed334abb42a3cc8ba66f7f3e099c524751943c/output
