pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
5213ad567575f1f7,comb_151,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_157,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_040,pre_training,pre-xgbod,21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490,5662.84,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_044,during_training,in_noop,31dfe0cf8c8933c6ade71c0d2f4d75570bdc2441480ca7ec4f0da17872ab13b2,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_040,during_training,in_noop,334b727083922fb9fe58039a5bd603c34286bb4b28118631a1f9e53cb5934666,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_041,during_training,in_noop,31dfe0cf8c8933c6ade71c0d2f4d75570bdc2441480ca7ec4f0da17872ab13b2,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_046,during_training,in-trades,c919218e213d0b63016f35fffe44f0bc0d13ec6ff9c17499264d143e2985827a,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_042,during_training,in_noop,31dfe0cf8c8933c6ade71c0d2f4d75570bdc2441480ca7ec4f0da17872ab13b2,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_049,during_training,in-trades,c919218e213d0b63016f35fffe44f0bc0d13ec6ff9c17499264d143e2985827a,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_045,during_training,in-trades,c919218e213d0b63016f35fffe44f0bc0d13ec6ff9c17499264d143e2985827a,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_043,during_training,in_noop,31dfe0cf8c8933c6ade71c0d2f4d75570bdc2441480ca7ec4f0da17872ab13b2,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_047,during_training,in-trades,c919218e213d0b63016f35fffe44f0bc0d13ec6ff9c17499264d143e2985827a,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_048,during_training,in-trades,c919218e213d0b63016f35fffe44f0bc0d13ec6ff9c17499264d143e2985827a,0.00,failure,cache/5213ad567575f1f7/21c4393c06d6bd5330472f99913c5855eb59985fe4f3f37dca95fb774cbb3490/output
5213ad567575f1f7,comb_037,post_training,post_dp,abc1b8d9fbd003ff37042ed7c70fa0d4dd111e2f5ca3b4778cd4cadd3515c977,358.21,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/abc1b8d9fbd003ff37042ed7c70fa0d4dd111e2f5ca3b4778cd4cadd3515c977/output
5213ad567575f1f7,comb_039,post_training,post_dp,842f5deccd429042b2e673becdaabd6dc728a8e356471728db32de622c6f88a1,364.45,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/842f5deccd429042b2e673becdaabd6dc728a8e356471728db32de622c6f88a1/output
5213ad567575f1f7,comb_009,during_training,in-trades,9ad18b9f5bf556143ed5cec21871e4b48ca74c9514b5c7957fa5cbfce76436aa,6288.38,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/9ad18b9f5bf556143ed5cec21871e4b48ca74c9514b5c7957fa5cbfce76436aa/output
5213ad567575f1f7,comb_006,post_training,fine pruning,93670c06e791d7272ba170966fe3515b04b1c8c921528d32fb7d7c473a3ca913,7.04,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/93670c06e791d7272ba170966fe3515b04b1c8c921528d32fb7d7c473a3ca913/output
5213ad567575f1f7,comb_008,post_training,fine pruning,73a8243df3d547fe73fb624d64e74fb9b529d2ae87f582e4b3b30d7c11a9cfec,8.75,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/73a8243df3d547fe73fb624d64e74fb9b529d2ae87f582e4b3b30d7c11a9cfec/output
5213ad567575f1f7,comb_007,post_training,post_dp,2b357205f1aef0181e2d4c1d5089187b7723bc7f11d93235528d28adbb60cf51,235.20,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/2b357205f1aef0181e2d4c1d5089187b7723bc7f11d93235528d28adbb60cf51/output
5213ad567575f1f7,comb_009,post_training,post_dp,2f8340854e74a5354ebed12f0e2ef8ba15248f03db713d7f167429a8998c4965,254.44,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/2f8340854e74a5354ebed12f0e2ef8ba15248f03db713d7f167429a8998c4965/output
5213ad567575f1f7,comb_085,during_training,in-trades,880a763b97ee8159226d4f69956798ffbd86ca020f0bf0920346be9d294a4c1c,6204.77,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/880a763b97ee8159226d4f69956798ffbd86ca020f0bf0920346be9d294a4c1c/output
5213ad567575f1f7,comb_086,post_training,fine pruning,f40b4a33d40a324c4fa8a6f81355c7eb08c7a879e257b98b07f9a29d54ada0ab,7.99,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f40b4a33d40a324c4fa8a6f81355c7eb08c7a879e257b98b07f9a29d54ada0ab/output
5213ad567575f1f7,comb_088,post_training,fine pruning,e0259a0fd5f63e395b0261e83691c04360b4c7eab5e854e966cc4c304e760975,8.34,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/e0259a0fd5f63e395b0261e83691c04360b4c7eab5e854e966cc4c304e760975/output
5213ad567575f1f7,comb_087,post_training,post_dp,7bd286c9b10cab9e0e3c8883d38450053e820e5ba927731acb53d21b461daad6,317.18,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/7bd286c9b10cab9e0e3c8883d38450053e820e5ba927731acb53d21b461daad6/output
5213ad567575f1f7,comb_115,pre_training,pre-xgbod,3cffae4b9361fb075a2be44158fe1a02c28afa21f21a08d88d53fa512ae565dc,4897.11,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/3cffae4b9361fb075a2be44158fe1a02c28afa21f21a08d88d53fa512ae565dc/output
5213ad567575f1f7,comb_115,during_training,in-trades,f48706fb1306050edccd91fefd8e80dd5589d871bea7db6eba4ec77bc1ce0d71,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/3cffae4b9361fb075a2be44158fe1a02c28afa21f21a08d88d53fa512ae565dc/output
5213ad567575f1f7,comb_089,post_training,post_dp,66b6f1dbcc5fe33f12e3cc88e504e9cb836b57cc12cb50703f54202df5113d6a,315.98,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/66b6f1dbcc5fe33f12e3cc88e504e9cb836b57cc12cb50703f54202df5113d6a/output
5213ad567575f1f7,comb_119,pre_training,pre-xgbod,f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1,4958.48,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_119,during_training,in-trades,0f3b6ac7f496b978f446ef567ec180919ecf4636a1484f0ee2b23c83d37e6c8b,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_110,during_training,in_noop,3683c402ba3e07d110323f6b773f2223a4882f06c12f58378c732833ea1f430e,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_117,during_training,in-trades,1f398f5fc047d0f60db22317fa690801e4ac1236482fbbce324bec3784c497b8,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_114,during_training,in_noop,3683c402ba3e07d110323f6b773f2223a4882f06c12f58378c732833ea1f430e,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_116,during_training,in-trades,1f398f5fc047d0f60db22317fa690801e4ac1236482fbbce324bec3784c497b8,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_111,during_training,in_noop,3683c402ba3e07d110323f6b773f2223a4882f06c12f58378c732833ea1f430e,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_118,during_training,in-trades,1f398f5fc047d0f60db22317fa690801e4ac1236482fbbce324bec3784c497b8,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_113,during_training,in_noop,3683c402ba3e07d110323f6b773f2223a4882f06c12f58378c732833ea1f430e,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
5213ad567575f1f7,comb_112,during_training,in_noop,3683c402ba3e07d110323f6b773f2223a4882f06c12f58378c732833ea1f430e,0.00,failure,cache/5213ad567575f1f7/f0c226dc8861b257ee64cbe63fb4a6abc94539bdbfbf400e4d604440533476d1/output
